Distance host 0(m),Distance host 1(m),Distance host 2(m),Likelihood position X (m),Likelihood position Y (m),Real position X (m),Real position Y (m)
13.1852,13.1549,14.5964,110.001,109.602,110,109.597,
13.157,14.5985,13.1882,110.003,109.592,110,109.6,
13.1598,14.6011,13.1907,110.003,109.596,110,109.604,
14.6032,13.1628,13.1931,109.998,109.599,110,109.608,
13.1655,13.1955,14.6065,110.005,109.609,110,109.612,
13.1681,13.1979,14.6087,110.004,109.611,110,109.616,
13.1999,13.1712,14.6113,110.002,109.625,110,109.619,
13.1736,13.2027,14.6137,110.004,109.62,110,109.623,
13.2047,14.6156,13.1768,109.997,109.63,110,109.627,
14.618,13.2075,13.1798,109.995,109.629,110,109.63,
14.6206,13.1828,13.2108,109.994,109.624,110,109.636,
13.1853,14.624,13.2135,110.002,109.63,110,109.639,
13.2153,14.6264,13.1888,109.997,109.647,110,109.643,
13.191,13.2183,14.6294,110.004,109.644,110,109.647,
13.194,13.221,14.6321,110.004,109.648,110,109.651,
13.1967,14.6342,13.2237,110.002,109.645,110,109.655,
14.6365,13.1999,13.2262,109.997,109.649,110,109.659,
13.2282,13.2033,14.6404,110.003,109.674,110,109.664,
13.2063,13.2321,14.6434,110.005,109.665,110,109.668,
13.209,14.6453,13.2346,110.002,109.663,110,109.671,
13.212,14.648,13.2373,110.002,109.667,110,109.676,
13.2393,13.2153,14.651,110.002,109.685,110,109.68,
14.653,13.2183,13.2426,109.996,109.675,110,109.683,
14.6555,13.2447,13.2214,109.994,109.687,110,109.687,
13.2237,13.2474,14.6588,110.004,109.69,110,109.691,
14.6608,13.2499,13.2271,109.995,109.693,110,109.695,
14.6633,13.2297,13.2528,109.997,109.691,110,109.699,
13.2549,14.6663,13.2331,109.996,109.708,110,109.703,
13.2352,13.2579,14.6693,110.004,109.704,110,109.707,
14.6714,13.2606,13.2391,109.994,109.71,110,109.712,
13.2628,13.2414,14.6747,110.003,109.719,110,109.715,
14.6765,13.2657,13.2445,109.995,109.715,110,109.719,
13.2678,13.2469,14.6796,110.003,109.726,110,109.723,
13.249,13.2703,14.6819,110.005,109.723,110,109.726,
14.6837,13.252,13.2729,109.999,109.722,110,109.73,
13.275,14.6864,13.2552,109.998,109.735,110,109.734,
13.2573,13.2777,14.6894,110.006,109.735,110,109.737,
13.2601,14.6915,13.2805,110.002,109.732,110,109.741,
13.2628,13.2825,14.6942,110.004,109.743,110,109.745,
14.6963,13.2663,13.2858,109.997,109.738,110,109.749,
13.2877,14.6993,13.2696,109.997,109.756,110,109.753,
13.2899,14.7017,13.2723,109.997,109.762,110,109.757,
13.2928,14.7051,13.2759,109.998,109.773,110,109.763,
13.2789,14.7083,13.2971,110.001,109.758,110,109.767,
13.2819,14.711,13.2998,110.001,109.762,110,109.77,
13.2844,13.3018,14.7137,110.004,109.773,110,109.774,
13.304,14.7161,13.288,109.998,109.785,110,109.778,
14.7183,13.2905,13.3073,109.997,109.774,110,109.782,
14.7207,13.3094,13.2937,109.994,109.785,110,109.786,
13.3117,14.7239,13.2965,109.998,109.797,110,109.79,
13.2986,14.7263,13.3148,110.002,109.787,110,109.793,
13.3169,13.3018,14.729,110.001,109.8,110,109.797,
14.7312,13.3049,13.3204,109.997,109.791,110,109.802,
14.7339,13.3079,13.3229,109.997,109.797,110,109.806,
13.3106,13.3255,14.7375,110.005,109.808,110,109.81,
13.3279,13.3139,14.7403,110.004,109.819,110,109.814,
13.3163,14.7423,13.3309,110.003,109.809,110,109.818,
13.319,14.7447,13.3334,110.002,109.811,110,109.821,
14.7469,13.3223,13.3358,109.997,109.817,110,109.825,
13.3375,14.7495,13.3252,109.997,109.833,110,109.829,
13.3271,13.3402,14.7523,110.005,109.831,110,109.832,
14.7541,13.3304,13.343,109.996,109.828,110,109.836,
13.3451,14.7571,13.3336,109.997,109.843,110,109.84,
13.3354,14.7594,13.3481,110.002,109.832,110,109.844,
14.7618,13.3502,13.339,109.996,109.846,110,109.847,
14.7643,13.3415,13.3532,109.997,109.841,110,109.851,
13.3439,14.7675,13.3562,110.005,109.841,110,109.857,
13.3481,13.3589,14.7712,110.004,109.86,110,109.86,
13.3505,14.7738,13.362,110.007,109.853,110,109.865,
13.3544,13.3649,14.7771,110.005,109.865,110,109.869,
13.3576,13.3674,14.7798,110.004,109.872,110,109.873,
14.7817,13.3609,13.3706,109.997,109.866,110,109.877,
13.3724,13.3638,14.785,110.001,109.887,110,109.881,
14.7868,13.3754,13.3668,109.994,109.88,110,109.885,
13.3688,14.7898,13.3781,110.003,109.879,110,109.889,
14.7921,13.3803,13.3725,109.995,109.891,110,109.893,
13.3824,14.7948,13.3752,109.997,109.901,110,109.896,
13.3772,13.3851,14.7976,110.005,109.899,110,109.9,
13.3799,14.7997,13.388,110.002,109.894,110,109.904,
14.802,13.3833,13.3907,109.996,109.898,110,109.908,
14.8048,13.3934,13.3869,109.993,109.907,110,109.913,
13.3961,13.3901,14.809,110.003,109.923,110,109.917,
13.3985,13.3928,14.8114,110.003,109.926,110,109.921,
13.4013,13.3958,14.8141,110.003,109.928,110,109.925,
13.4039,13.3991,14.8171,110.003,109.938,110,109.93,
13.4021,14.8198,13.4081,110.003,109.922,110,109.934,
13.4051,14.8225,13.4105,110.003,109.93,110,109.938,
14.8246,13.4129,13.4085,109.995,109.937,110,109.942,
13.4153,14.8279,13.4117,109.998,109.95,110,109.946,
13.4177,13.4141,14.8306,110.002,109.954,110,109.949,
13.4202,14.8328,13.4172,109.998,109.958,110,109.953,
13.4192,14.8352,13.4234,110.003,109.946,110,109.957,
13.4217,14.8375,13.4256,110.002,109.95,110,109.96,
13.4249,14.8403,13.4283,110.002,109.956,110,109.964,
14.8424,13.4306,13.4283,109.995,109.964,110,109.968,
13.4303,14.8453,13.4333,110.003,109.962,110,109.971,
13.435,13.4333,14.848,110.003,109.978,110,109.975,
13.4359,14.8504,13.4383,110.002,109.97,110,109.979,
13.4391,14.8532,13.441,110.002,109.976,110,109.983,
13.4422,14.8561,13.4442,110.002,109.976,110,109.989,
13.4457,14.8592,13.447,110.002,109.984,110,109.992,
13.4482,13.4491,14.8619,110.005,109.993,110,109.996,
13.4512,13.4518,14.8645,110.004,109.996,110,110,
13.453,13.4527,14.8646,109.995,109.991,109.996,110,
13.4502,13.4494,14.8616,109.99,110,109.992,110,
13.447,13.4473,14.8589,109.989,109.993,109.988,110,
14.8565,13.4437,13.4443,109.991,109.999,109.984,110,
13.4427,13.4409,14.8531,109.977,110.001,109.981,110,
14.8508,13.4395,13.4376,109.981,110.008,109.977,110,
13.4371,14.8475,13.4346,109.973,110.007,109.973,110,
13.4327,13.4343,14.8444,109.969,109.991,109.969,110,
13.4324,14.8421,13.4292,109.965,110.007,109.965,110,
14.8396,13.4294,13.4262,109.966,110.009,109.961,110,
14.8367,13.4237,13.4264,109.965,110.002,109.957,110,
14.8336,13.424,13.4204,109.958,110.006,109.953,110,
13.4217,14.8303,13.4172,109.949,110.009,109.949,110,
13.415,13.4186,14.8268,109.944,109.993,109.945,110,
13.4123,13.4162,14.8241,109.94,109.993,109.942,110,
13.4141,14.8219,13.409,109.938,110.006,109.938,110,
14.8196,13.4111,13.4061,109.941,110.008,109.934,110,
14.8168,13.4087,13.4034,109.936,110.007,109.931,110,
13.4013,13.4063,14.8133,109.927,109.993,109.927,110,
14.8114,13.3982,13.4036,109.93,110.003,109.923,110,
13.4016,13.3953,14.8076,109.916,110,109.919,110,
13.3989,13.3925,14.8048,109.913,109.999,109.916,110,
14.8027,13.3896,13.3958,109.918,110.001,109.912,110,
13.3871,14.7994,13.3931,109.912,109.992,109.907,110,
13.3841,14.7966,13.3904,109.909,109.993,109.904,110,
13.3811,13.388,14.7933,109.901,109.993,109.9,110,
14.7912,13.3856,13.3776,109.901,110.007,109.896,110,
13.3832,14.7877,13.3746,109.892,110.006,109.892,110,
14.7853,13.3805,13.3719,109.892,110.006,109.888,110,
13.3779,13.3691,14.7816,109.881,110,109.884,110,
14.7795,13.3664,13.3748,109.887,109.999,109.88,110,
14.7766,13.3724,13.3629,109.882,110.008,109.876,110,
13.3701,14.7733,13.3601,109.873,110.007,109.872,110,
14.7706,13.3671,13.357,109.873,110.009,109.868,110,
14.7676,13.3644,13.3541,109.869,110.007,109.864,110,
13.3517,14.7642,13.3613,109.864,109.992,109.86,110,
13.3594,13.3484,14.761,109.854,110,109.856,110,
13.3462,14.7586,13.3562,109.857,109.991,109.852,110,
13.3433,14.7559,13.3538,109.853,109.993,109.848,110,
13.3519,14.7529,13.3397,109.844,110.006,109.845,110,
14.7505,13.349,13.3369,109.846,110.008,109.841,110,
13.3468,14.7472,13.334,109.836,110.006,109.837,110,
13.3439,13.3313,14.7439,109.831,109.999,109.833,110,
14.7417,13.3411,13.3279,109.833,110.009,109.829,110,
13.3385,14.7382,13.3249,109.825,110.007,109.824,110,
14.7355,13.3355,13.3219,109.825,110.007,109.82,110,
14.7329,13.3193,13.3327,109.824,110.002,109.816,110,
13.3171,13.3306,14.7294,109.813,109.993,109.813,110,
13.3139,13.3277,14.7264,109.81,109.993,109.809,110,
14.7242,13.3109,13.325,109.811,109.999,109.805,110,
14.7215,13.3229,13.3078,109.805,110.007,109.801,110,
13.3208,13.3055,14.7182,109.795,109.998,109.798,110,
14.7164,13.3181,13.3024,109.8,110.009,109.794,110,
14.7134,13.3151,13.2989,109.798,110.013,109.789,110,
13.3124,13.2961,14.7089,109.782,110,109.785,110,
14.7071,13.2934,13.3094,109.789,110.003,109.781,110,
13.3076,14.7039,13.2904,109.778,110.007,109.778,110,
13.3052,14.7012,13.2877,109.774,110.007,109.774,110,
14.6984,13.285,13.3019,109.775,110,109.77,110,
13.2998,13.2822,14.6949,109.764,109.999,109.766,110,
13.2793,13.2967,14.6915,109.759,109.99,109.76,110,
13.2757,13.2935,14.688,109.755,109.992,109.757,110,
13.291,14.6855,13.2718,109.753,110.008,109.752,110,
13.2885,13.2694,14.6822,109.746,109.999,109.748,110,
13.2669,14.6798,13.2855,109.748,109.995,109.745,110,
13.2643,13.2831,14.6766,109.741,109.99,109.741,110,
13.281,13.2607,14.6735,109.732,110,109.736,110,
13.2579,13.2772,14.67,109.731,109.988,109.731,110,
13.2546,13.2741,14.6663,109.725,109.983,109.726,110,
13.2711,13.2499,14.6628,109.72,110,109.722,110,
13.2684,13.2471,14.66,109.717,109.999,109.718,110,
13.2445,13.2655,14.657,109.713,109.992,109.714,110,
13.2634,13.2412,14.6542,109.707,110.001,109.71,110,
13.2384,14.6515,13.2598,109.711,109.995,109.706,110,
14.6491,13.2354,13.2573,109.71,110,109.702,110,
14.6465,13.2327,13.2549,109.707,110.001,109.698,110,
14.6435,13.23,13.2525,109.701,109.999,109.695,110,
13.2507,14.6405,13.2267,109.691,110.009,109.691,110,
14.638,13.2243,13.2474,109.694,110,109.687,110,
13.2453,13.2208,14.6339,109.679,110.002,109.682,110,
13.218,14.6311,13.2414,109.684,109.993,109.678,110,
13.2397,13.2149,14.6278,109.67,109.999,109.674,110,
13.237,14.6254,13.2119,109.671,110.004,109.67,110,
14.6225,13.2087,13.2334,109.674,110.001,109.665,110,
14.6191,13.2306,13.2048,109.667,110.008,109.661,110,
14.6164,13.2024,13.2279,109.665,110.002,109.657,110,
14.6131,13.2255,13.199,109.657,110.008,109.653,110,
14.6105,13.2231,13.1963,109.654,110.009,109.649,110,
13.1943,14.6074,13.2202,109.65,109.993,109.646,110,
13.1915,13.2181,14.6041,109.64,109.992,109.642,110,
13.2158,14.6017,13.1879,109.638,110.006,109.638,110,
14.5993,13.2129,13.1852,109.64,110.006,109.634,110,
14.5967,13.2107,13.1825,109.636,110.008,109.631,110,
13.2086,14.5937,13.1798,109.628,110.008,109.627,110,
13.2063,14.591,13.1772,109.623,110.007,109.623,110,
13.2036,13.1745,14.5876,109.616,109.999,109.619,110,
13.1721,13.2008,14.5849,109.615,109.992,109.615,110,
14.5827,13.1982,13.1685,109.615,110.007,109.611,110,
13.1963,14.5795,13.1655,109.605,110.01,109.607,110,
13.193,13.1627,14.5759,109.601,110,109.603,110,
13.1901,13.1591,14.5722,109.592,110.001,109.597,110,
13.1864,13.1553,14.5684,109.59,109.998,109.593,110,
14.5666,13.1837,13.1523,109.594,110.007,109.589,110,
14.5638,13.1498,13.1808,109.592,110.001,109.585,110,
13.1789,13.1469,14.5602,109.579,109.999,109.581,110,
13.1766,14.5579,13.144,109.577,110.007,109.578,110,
13.1742,14.5554,13.1414,109.575,110.007,109.574,110,
13.172,13.1392,14.5524,109.568,109.999,109.57,110,
13.1368,14.55,13.1688,109.571,109.993,109.567,110,
14.5476,13.1338,13.1664,109.569,109.999,109.563,110,
13.1643,13.1308,14.544,109.557,109.998,109.559,110,
13.1618,14.5414,13.1273,109.555,110.008,109.555,110,
14.5387,13.1588,13.1245,109.555,110.006,109.551,110,
14.5354,13.1556,13.121,109.552,110.007,109.546,110,
14.5323,13.1529,13.1179,109.547,110.008,109.542,110,
13.1158,14.5291,13.1501,109.543,109.994,109.538,110,
13.1478,13.1122,14.5252,109.529,109.998,109.532,110,
13.1446,13.1084,14.5218,109.526,110,109.528,110,
13.1422,14.5195,13.1054,109.525,110.007,109.525,110,
13.1035,14.5167,13.139,109.525,109.991,109.521,110,
14.5143,13.1369,13.0999,109.522,110.007,109.517,110,
13.0978,14.5112,13.1341,109.518,109.993,109.513,110,
14.5089,13.132,13.0943,109.515,110.008,109.509,110,
13.1297,13.0919,14.5053,109.504,109.999,109.506,110,
13.0894,13.1269,14.5025,109.502,109.993,109.502,110,
13.1248,13.0862,14.4998,109.496,110.001,109.498,110,
13.1221,14.4971,13.0829,109.494,110.007,109.494,110,
14.4945,13.1185,13.0792,109.499,110.014,109.488,110,
14.4903,13.1153,13.0757,109.489,110.008,109.484,110,
14.4873,13.1128,13.0729,109.484,110.006,109.48,110,
13.1104,13.0702,14.4837,109.474,110,109.476,110,
14.4818,13.0677,13.1077,109.478,110.001,109.472,110,
14.4791,13.0648,13.105,109.476,110.001,109.468,110,
13.103,14.4759,13.0617,109.466,110.007,109.464,110,
13.0594,13.1002,14.4726,109.461,109.994,109.46,110,
14.4702,13.0972,13.0554,109.463,110.01,109.455,110,
13.0528,14.4663,13.0939,109.456,109.993,109.451,110,
14.4639,13.0918,13.0494,109.453,110.007,109.447,110,
14.4611,13.0468,13.0889,109.451,110.001,109.444,110,
13.0874,13.0444,14.4579,109.438,110,109.44,110,
13.0423,13.0849,14.4554,109.436,109.992,109.437,110,
14.4536,13.0393,13.0822,109.441,110.001,109.433,110,
13.0802,13.0365,14.4498,109.426,109.998,109.429,110,
14.4479,13.0338,13.0772,109.432,109.999,109.425,110,
14.4448,13.0303,13.0742,109.429,110.002,109.42,110,
13.0717,14.4409,13.0266,109.417,110.006,109.416,110,
13.0695,13.0243,14.4377,109.409,109.998,109.412,110,
13.0669,13.0213,14.4349,109.405,110,109.408,110,
13.0644,13.0186,14.4322,109.402,109.999,109.404,110,
13.0162,13.0617,14.4293,109.4,109.992,109.401,110,
13.0593,14.4268,13.0125,109.397,110.006,109.396,110,
13.0569,14.4241,13.0095,109.393,110.01,109.392,110,
13.0542,14.4208,13.0065,109.387,110.008,109.388,110,
13.0513,14.4178,13.0035,109.384,110.007,109.384,110,
13.0489,14.4151,13.0008,109.38,110.007,109.38,110,
12.9986,14.4122,13.0456,109.381,109.994,109.376,110,
12.9959,13.0434,14.4089,109.372,109.991,109.372,110,
13.0413,14.4067,12.9923,109.369,110.007,109.369,110,
14.4046,12.9902,13.0384,109.373,110.001,109.365,110,
14.4019,12.9876,13.036,109.369,109.999,109.361,110,
14.3989,12.9846,13.0335,109.364,110,109.357,110,
13.0315,14.395,12.9807,109.349,110.01,109.352,110,
14.3918,12.9776,13.0272,109.354,109.999,109.347,110,
14.389,12.9746,13.0246,109.35,110.001,109.343,110,
13.0225,14.3855,12.9711,109.339,110.008,109.339,110,
12.9689,13.0197,14.3819,109.332,109.992,109.334,110,
14.3794,12.9651,13.0162,109.336,110,109.33,110,
14.377,12.9626,13.0138,109.334,110,109.327,110,
13.012,12.9597,14.3734,109.32,110,109.323,110,
14.371,13.009,12.9564,109.323,110.006,109.319,110,
14.3682,12.9539,13.0062,109.321,110,109.315,110,
12.9516,14.3653,13.0036,109.317,109.992,109.311,110,
12.9486,13.0015,14.3619,109.306,109.992,109.307,110,
14.3596,12.9989,12.9449,109.307,110.007,109.303,110,
12.9969,14.3568,12.9425,109.299,110.005,109.299,110,
14.3544,12.9941,12.9396,109.301,110.006,109.295,110,
12.9371,14.3508,12.9909,109.295,109.993,109.29,110,
14.3478,12.9333,12.9879,109.293,110,109.286,110,
14.3452,12.9861,12.9303,109.287,110.009,109.282,110,
14.3422,12.9278,12.983,109.286,110,109.278,110,
12.9812,12.9251,14.3388,109.272,109.999,109.275,110,
12.9788,12.9224,14.3362,109.27,110,109.271,110,
12.92,12.9762,14.3334,109.266,109.994,109.267,110,
12.917,14.3307,12.9731,109.267,109.993,109.263,110,
12.9714,14.328,12.9136,109.258,110.007,109.259,110,
12.9113,12.9683,14.3247,109.255,109.992,109.255,110,
14.3227,12.9083,12.9657,109.258,110,109.251,110,
12.9638,14.3196,12.9052,109.248,110.006,109.247,110,
12.9029,12.9609,14.3164,109.244,109.994,109.243,110,
14.314,12.9584,12.8992,109.243,110.009,109.239,110,
14.3113,12.8969,12.9555,109.242,110,109.235,110,
12.954,12.8945,14.3082,109.229,109.998,109.232,110,
12.892,14.3056,12.9509,109.232,109.993,109.228,110,
12.9492,14.3032,12.8888,109.225,110.005,109.224,110,
12.8866,12.9464,14.3,109.22,109.992,109.22,110,
12.9444,12.8837,14.2974,109.214,109.998,109.217,110,
14.2955,12.8809,12.9413,109.221,110.001,109.213,110,
14.2926,12.9392,12.8777,109.214,110.007,109.209,110,
12.8759,14.2898,12.9366,109.21,109.994,109.206,110,
12.9347,12.8728,14.2866,109.2,109.999,109.201,110,
12.9323,14.2841,12.8696,109.198,110.006,109.198,110,
12.9297,14.2814,12.8669,109.195,110.005,109.194,110,
12.8648,14.2787,12.9269,109.194,109.994,109.19,110,
12.862,12.9245,14.2754,109.186,109.992,109.186,110,
14.2733,12.8587,12.9218,109.188,110.002,109.182,110,
12.9197,14.27,12.8553,109.178,110.009,109.177,110,
12.9166,12.8523,14.2661,109.171,109.999,109.173,110,
14.2643,12.914,12.8494,109.174,110.007,109.169,110,
12.8473,14.2611,12.9112,109.17,109.993,109.165,110,
12.8445,12.9089,14.258,109.162,109.992,109.161,110,
12.9071,12.8415,14.2553,109.155,110,109.158,110,
12.9046,14.2529,12.8383,109.154,110.007,109.154,110,
12.902,12.8358,14.2494,109.146,109.999,109.15,110,
12.8334,12.8993,14.2469,109.145,109.994,109.146,110,
14.2451,12.8969,12.8302,109.148,110.006,109.142,110,
14.2424,12.8945,12.8275,109.144,110.006,109.138,110,
12.8923,12.825,14.2386,109.132,109.997,109.134,110,
14.2364,12.822,12.889,109.137,109.999,109.13,110,
12.8872,14.2332,12.8187,109.126,110.007,109.126,110,
12.8167,12.8843,14.2302,109.124,109.992,109.122,110,
14.2283,12.8139,12.8819,109.125,109.999,109.119,110,
12.88,12.811,14.2249,109.113,109.999,109.115,110,
12.8776,12.8083,14.2223,109.11,110,109.111,110,
12.8061,12.875,14.2195,109.107,109.992,109.107,110,
14.2174,12.8725,12.8025,109.108,110.007,109.104,110,
12.8702,12.7999,14.2138,109.097,109.999,109.099,110,
12.8675,14.2111,12.7966,109.095,110.005,109.095,110,
12.865,12.7941,14.2079,109.089,109.999,109.091,110,
12.8624,14.2052,12.7908,109.086,110.005,109.087,110,
12.7888,14.2028,12.8596,109.088,109.995,109.083,110,
12.8576,12.7858,14.1997,109.078,109.998,109.08,110,
12.7833,14.1971,12.8547,109.079,109.994,109.076,110,
12.7805,12.8524,14.194,109.071,109.993,109.071,110,
12.8499,12.7767,14.1905,109.063,110,109.066,110,
14.1878,12.7734,12.8461,109.068,109.999,109.062,110,
14.1854,12.8442,12.7704,109.064,110.008,109.058,110,
14.1826,12.8418,12.7677,109.059,110.007,109.054,110,
12.8397,14.1794,12.765,109.05,110.006,109.051,110,
14.177,12.7626,12.8364,109.054,109.998,109.047,110,
12.7602,14.174,12.8343,109.046,109.994,109.043,110,
14.1715,12.8319,12.7565,109.044,110.008,109.039,110,
12.8298,14.1683,12.7538,109.035,110.007,109.035,110,
12.752,12.8268,14.1649,109.03,109.986,109.03,110,
12.8239,14.1617,12.7472,109.026,110.007,109.025,110,
12.8214,14.159,12.7443,109.023,110.008,109.022,110,
12.8191,14.1563,12.7418,109.018,110.007,109.018,110,
14.1538,12.8164,12.7388,109.017,110.009,109.014,110,
12.7367,14.1505,12.8133,109.014,109.993,109.01,110,
14.1483,12.8113,12.7334,109.011,110.006,109.006,110,
12.7316,12.8092,14.1451,109.002,109.993,109.003,110,
12.807,12.7283,14.1423,108.996,110.001,108.998,110,
12.726,12.8043,14.1396,108.994,109.993,108.995,110,
12.8023,12.723,14.1369,108.988,110,108.991,110,
12.7999,14.1345,12.7199,108.986,110.008,108.987,110,
14.1321,12.7969,12.7172,108.988,110.006,108.983,110,
12.7152,12.7947,14.1288,108.979,109.993,108.98,110,
12.7926,12.7122,14.1261,108.974,109.998,108.975,110,
14.124,12.7094,12.7896,108.978,110.001,108.972,110,
12.7069,14.121,12.7872,108.972,109.997,108.968,110,
12.7042,12.7848,14.1175,108.963,109.991,108.963,110,
14.1156,12.7824,12.7006,108.965,110.008,108.96,110,
12.6989,14.1126,12.78,108.959,109.992,108.956,110,
12.7779,14.1097,12.6952,108.952,110.006,108.952,110,
14.1072,12.7751,12.6923,108.953,110.006,108.948,110,
14.1042,12.7724,12.689,108.949,110.01,108.942,110,
12.6862,12.7691,14.0997,108.938,109.993,108.938,110,
14.0976,12.7665,12.6826,108.94,110.008,108.934,110,
12.6805,12.7641,14.094,108.93,109.994,108.93,110,
12.6778,14.0916,12.7614,108.93,109.994,108.926,110,
12.6751,14.0889,12.7592,108.925,109.995,108.923,110,
14.0869,12.7572,12.6721,108.924,110.006,108.919,110,
12.6701,12.755,123541,3.81561e+09,3.81561e+09,108.915,110,
14.0817,12.6673,12.7524,108.918,110,108.912,110,
12.7508,14.0789,12.6643,108.908,110.007,108.908,110,
14.0766,12.7481,12.6617,108.909,110.006,108.904,110,
12.746,14.0735,12.659,108.901,110.005,108.901,110,
14.0711,12.7431,12.656,108.902,110.008,108.896,110,
12.7407,12.6533,14.0672,108.89,109.999,108.892,110,
14.0652,12.6508,12.7379,108.894,110,108.888,110,
12.7362,12.6484,14.0621,108.883,109.997,108.885,110,
14.06,12.7334,12.6449,108.886,110.008,108.881,110,
12.7313,12.6424,14.0564,108.874,110.002,108.877,110,
14.0546,12.64,12.7283,108.88,110,108.873,110,
14.0517,12.6373,12.7259,108.876,109.999,108.869,110,
14.0492,12.6346,12.7235,108.873,110,108.866,110,
14.0465,12.7215,12.6315,108.866,110.008,108.861,110,
12.6295,12.7191,14.043,108.857,109.994,108.858,110,
12.6267,12.7164,14.0399,108.853,109.99,108.853,110,
14.0376,12.7137,12.6228,108.854,110.007,108.849,110,
12.7118,12.6205,14.0343,108.843,109.999,108.845,110,
14.0321,12.7087,12.6168,108.847,110.011,108.839,110,
12.6142,14.028,12.7052,108.841,109.993,108.836,110,
12.6115,14.0253,12.703,108.836,109.994,108.832,110,
12.6087,12.7001,14.0213,108.826,109.983,108.826,110,
14.0186,12.6971,12.6037,108.826,110.007,108.822,110,
12.695,14.0157,12.6012,108.819,110.006,108.818,110,
12.6925,12.5986,14.0124,108.813,109.999,108.814,110,
14.0104,12.5959,12.6895,108.817,109.999,108.81,110,
12.6875,14.0069,12.5925,108.805,110.006,108.805,110,
12.6844,12.5895,14.0033,108.8,109.999,108.801,110,
12.6821,14.0009,12.5865,108.797,110.006,108.797,110,
13.9987,12.6794,12.5839,108.799,110.005,108.793,110,
12.5818,12.6772,13.9952,108.789,109.993,108.789,110,
12.6752,12.5788,13.9927,108.783,110,108.786,110,
13.9906,12.6724,12.5757,108.787,110.007,108.782,110,
12.5733,13.9868,12.6691,108.781,109.99,108.776,110,
13.984,12.6665,12.5691,108.778,110.007,108.772,110,
12.6644,13.981,12.5664,108.77,110.007,108.768,110,
12.5645,12.6619,13.978,108.765,109.994,108.765,110,
13.9762,12.6598,12.5613,108.766,110.008,108.761,110,
12.5594,12.6572,13.9726,108.757,109.991,108.757,110,
13.9705,12.6548,12.5558,108.757,110.006,108.753,110,
12.6527,12.5534,13.967,108.747,109.999,108.749,110,
13.9649,12.5505,12.6497,108.751,110.001,108.745,110,
13.9621,12.5478,12.6472,108.747,109.999,108.741,110,
12.6455,13.9594,12.5448,108.739,110.007,108.737,110,
12.5429,12.6428,13.9564,108.735,109.994,108.734,110,
12.5402,12.6404,13.9535,108.73,109.993,108.73,110,
13.9516,12.5372,12.6379,108.733,110.001,108.726,110,
13.9486,12.6355,12.5336,108.727,110.01,108.721,110,
12.6327,13.9447,12.5303,108.718,110.006,108.717,110,
12.5282,12.63,13.9414,108.712,109.992,108.713,110,
12.6282,13.9394,12.5249,108.709,110.008,108.709,110,
13.9371,12.6255,12.5225,108.71,110.005,108.705,110,
12.5204,13.9339,12.6228,108.705,109.992,108.701,110,
12.6211,13.9315,12.5172,108.699,110.004,108.698,110,
12.6187,13.9288,12.5144,108.695,110.006,108.694,110,
12.5123,13.926,12.6157,108.694,109.993,108.69,110,
13.9237,12.5093,12.6135,108.693,110.001,108.686,110,
12.5072,13.9209,12.6114,108.686,109.994,108.683,110,
13.9189,12.6096,12.5042,108.684,110.007,108.679,110,
12.6073,13.9156,12.5015,108.675,110.004,108.675,110,
12.4994,13.9129,12.6045,108.674,109.993,108.671,110,
13.9105,12.6022,12.4959,108.672,110.005,108.667,110,
13.908,12.6,12.4934,108.668,110.005,108.663,110,
12.598,13.9048,12.4906,108.658,110.007,108.659,110,
12.4883,12.595,13.9017,108.655,109.994,108.655,110,
12.4853,12.5925,13.8987,108.651,109.995,108.651,110,
13.8967,12.4825,12.5899,108.653,110,108.647,110,
13.8939,12.4796,12.5874,108.649,110,108.643,110,
12.5856,12.4769,13.8906,108.638,110,108.639,110,
13.8883,12.5827,12.4735,108.64,110.009,108.634,110,
12.4709,12.5797,13.8841,108.63,109.993,108.63,110,
13.8823,12.4676,12.5767,108.636,110.003,108.625,110,
13.8787,12.4646,12.5742,108.627,109.999,108.621,110,
12.5725,12.4619,13.8754,108.615,109.999,108.618,110,
13.8733,12.5697,12.4585,108.618,110.01,108.612,110,
12.567,12.4556,13.8691,108.606,109.999,108.609,110,
12.4534,12.5643,13.8665,108.604,109.992,108.605,110,
12.5625,12.4505,13.8641,108.599,109.999,108.601,110,
13.862,12.4478,12.5595,108.603,109.999,108.597,110,
13.8594,12.5573,12.4442,108.6,110.012,108.592,110,
12.5544,13.8551,12.4409,108.587,110.005,108.588,110,
12.4388,12.5517,13.8521,108.584,109.994,108.584,110,
12.4361,12.5493,13.8494,108.58,109.994,108.58,110,
12.5474,13.8473,12.433,108.578,110.006,108.576,110,
12.5454,13.8446,12.4304,108.571,110.007,108.572,110,
13.8425,12.5427,12.4279,108.574,110.007,108.569,110,
12.4259,12.5405,13.8392,108.565,109.994,108.565,110,
13.8371,12.4229,12.5376,108.568,109.999,108.561,110,
12.536,13.8338,12.4195,108.556,110.009,108.556,110,
12.4173,13.8305,12.5324,108.555,109.992,108.552,110,
12.5304,12.414,13.8275,108.547,110,108.548,110,
13.8255,12.5279,12.4111,108.549,110.005,108.544,110,
13.8227,12.5256,12.4083,108.544,110.007,108.54,110,
13.8201,12.5232,12.4056,108.541,110.008,108.537,110,
12.4038,12.5208,13.8167,108.532,109.991,108.533,110,
12.5187,12.4005,13.814,108.527,110,108.529,110,
